partner_id,role,FinalCWS,CWS_r,CWS_r,S_P,S_I,S_T,S_R,S_B,S_L,LoanLimit,InterestRate
296,driver,6.302301345178732,35.70483796398858,35.70483796398858,37.851753945253684,45.05873034306039,68.10485823183072,37.93009800331698,23.25665114644839,10.341396137327472,14298.583147202455,0.1747326496531628
297,driver,1.8997332779241822,25.06308116382549,25.06308116382549,38.23338742827105,57.667655818481265,6.024408292698899,6.191536260499722,15.577166734711252,26.5999051674793,12403.084211563773,0.19500449859182598
298,driver,72.41369603497776,69.22633894168548,69.22633894168548,76.09445407395323,54.122243875513114,78.51246304128173,84.47592024662713,96.97172907271963,8.36058982053015,70731.23653540117,0.08534834384170867
299,driver,61.05069826720393,65.57615155503764,65.57615155503764,73.35672519469189,64.76810784917593,24.82068542997842,75.67881654040521,85.16421950718218,57.07406110983853,67530.19576890125,0.10110989346259347
300,driver,63.694955307849355,66.87692643929954,66.87692643929954,73.35068756012143,44.510839249493614,56.58208461631532,79.2033250837246,87.98984958119507,46.720017955070816,57609.993381780005,0.09670338215028836
301,driver,34.80592839698905,58.83652199596817,58.83652199596817,38.90907052986725,27.98865824613451,96.77688485314631,40.69071112692757,60.571876741244566,87.28135543438327,29514.60706215111,0.14484871603954716
302,driver,65.78172783025468,67.68944706388271,67.68944706388271,44.15311752145182,89.83063133783111,78.51246304128173,59.3878519922941,75.521600473899,56.55652930402944,87569.4673977662,0.10452434617359828
303,driver,27.057161311694557,53.42325409204831,53.42325409204831,68.23262379952476,21.849176499913433,36.840808003162,59.44666642687218,59.540004012478036,68.79522105552248,22737.19571935591,0.14321950547486936
304,driver,6.393449156023669,39.11957539709399,39.11957539709399,46.82982680070181,21.52070682201728,14.013030793122748,21.767628452721898,32.12313377861816,98.11498047810326,10810.182703557268,0.1827227366176154
305,driver,0.9338624716890443,21.151932648255524,21.151932648255524,22.19552970809878,9.041457133574387,2.3883639163122283,28.60368388954833,32.2926717843778,26.244360869829997,6345.2385220845,0.1847642955835368
306,driver,15.334064002166665,47.979934407802915,47.979934407802915,34.48850618193906,73.71244678856998,22.61407892695028,51.81652508472501,78.44890188069074,9.952106382574362,27547.361294221555,0.15875767345547084
307,driver,3.448024027061984,29.165427922080575,29.165427922080575,60.581386279029616,23.652449076960743,41.7623397479675,12.690943421364173,18.16650387901503,15.89347258532369,9396.888220250628,0.19020650426225594
308,driver,15.51566555339687,46.36720080732723,46.36720080732723,32.46494978824525,83.75379691456021,12.957549295661291,58.06231684853092,30.745622594594348,75.75282828958376,29977.613126842283,0.15545317602233769
309,driver,34.70592004227332,58.834079441202306,58.834079441202306,53.47066780904009,34.546537667184595,44.20814163200944,45.1908478765701,70.41244425016325,95.80096355311169,31928.776775745322,0.14269865601944162
310,driver,16.44673836047645,45.43490222859921,45.43490222859921,48.62615298613634,57.329921114734056,51.678480347162115,43.739732207828176,32.020630748026406,47.18005946576176,24854.809158070264,0.16168339553560948
311,driver,10.033494971033033,42.55093439082804,42.55093439082804,32.24927858622814,59.207409018852694,41.7623397479675,49.58966433560697,50.01912800330486,20.9670680612327,19686.596815406916,0.1651716728611635
312,driver,17.047445215804775,48.275342331480516,48.275342331480516,56.515259970535915,48.143840840890434,23.63280805026697,48.72398491525667,75.23147583862989,17.875673690814423,23199.19808411898,0.15859056232656688
313,driver,5.15024381980316,31.953589608396083,31.953589608396083,61.669073477106856,29.89411542795701,55.954069628168895,17.746079795278,19.578536997553087,6.345098661842221,11281.204936567503,0.18597671628255785
314,driver,42.79885561164144,57.758060701422075,57.758060701422075,69.3533151744736,53.458814621039615,65.64686357787902,51.46270757381171,78.82200663950044,10.183904476310095,45769.23241184358,0.1314697906014527
315,driver,47.40057203515578,60.975319274330396,60.975319274330396,76.28467453341545,52.0749112879106,15.123343014832118,66.16815410899441,83.04404369525784,56.42100197340279,48914.764612669,0.11951535091034701
316,driver,34.6211875251811,49.305714860722695,49.305714860722695,62.41298744335868,73.15336042694672,90.57697411886583,32.3066404103398,6.281809978077343,53.76385063524091,46425.06072827499,0.14922549226964898
317,driver,10.127752727047854,41.050404747596204,41.050404747596204,52.73491059919416,42.93819831863928,44.550458152268995,20.601139781402868,27.573870320568595,60.46145343463014,16823.860563612034,0.17957167738225072
318,driver,23.033298812640957,53.74844838255762,53.74844838255762,31.471786785966675,57.42837067789833,51.374046066440606,49.73744403557212,82.7835833379289,33.99183420454601,30538.27517002334,0.152097979169573
319,driver,75.1747377126933,71.55442600603584,71.55442600603584,74.99948293718086,43.031498195624714,75.23881047286957,93.38828268307869,96.51153131625098,33.19664017357971,65252.097626562376,0.07813112094576737
320,driver,76.36106547033125,75.29971223247496,75.29971223247496,60.21080077853929,44.000773817742456,62.670896535543115,90.69254594940952,98.27192635267551,86.73286958164687,66824.07133184171,0.07829266155496398
321,driver,44.23430454355777,57.04477835202122,57.04477835202122,65.66505090099793,45.60695089069291,83.40080650338012,62.388413177211504,46.7931026067048,44.593468985260415,43393.550946508345,0.1245714888678365
322,driver,16.757734241418476,47.87821522802555,47.87821522802555,61.8699954887295,7.574316222790254,61.52825199393711,42.02988114778836,47.17095887002377,63.59936901536401,13475.952345422285,0.16222732518468735
323,driver,2.681709383800886,31.447702922340735,31.447702922340735,20.365721825568265,18.99769118461806,25.527870392567873,48.546049425645066,54.97810065491396,10.21991774903106,8380.023165744895,0.1730452659033766
324,driver,51.408237109481405,55.34135031714256,55.34135031714256,91.56967895296383,79.70450524953256,64.42014455272589,42.92123429097872,47.57482202669512,1.3057134245271829,66313.49020524083,0.12713114574502926
325,driver,1.8463014570719984,26.915888700816364,26.915888700816364,18.624995018450264,41.77516416699284,11.739223139346528,46.94075577124879,33.821528153212014,9.653058471277014,10533.07337129561,0.17468332065730363
326,driver,5.774529067569182,37.01936134763758,37.01936134763758,21.011842232962014,57.64272332943214,54.65555244242491,47.65215360824231,42.296330680008076,0.667648512898436,15736.96061116812,0.17039939412830968
327,driver,42.002538485582974,59.44716269626126,59.44716269626126,63.60949344359446,50.21560842585088,50.44849716359402,37.16333137879564,69.32598750824947,74.04494263653119,43696.04044068841,0.13941579582501923
328,driver,26.602657347934667,49.91212115413461,49.91212115413461,62.54707956283886,69.6815367013573,41.7623397479675,39.11671220205873,46.96860452613597,36.67272513095902,37438.92896405953,0.153838986551036
329,driver,41.57768861128164,60.4559364446723,60.4559364446723,59.92172958696389,43.32574220720929,44.20814163200944,68.91684531034767,91.69607021780584,35.6393570096187,40374.72341198566,0.12396388873354454
330,driver,13.680474353372366,48.01953149767022,48.01953149767022,47.16132555674227,28.11097572137282,2.424121757733246,60.295713577892464,73.55236359005669,62.177678324862924,16359.859172722343,0.1561716688576814
331,driver,9.387937049145641,40.77357870417014,40.77357870417014,47.32683316380508,48.4395745705034,23.105150806436175,44.022507226089175,28.073324738190504,61.4800525097731,17237.113690750848,0.16860080933780977
332,driver,5.511991335461859,37.0132003388375,37.0132003388375,33.30620624055823,24.235681520431914,50.69818723673563,50.28160940236483,36.08534427628052,31.485824697386548,10697.059618625,0.16934720396335576
333,driver,11.148557911590954,42.076146365791345,42.076146365791345,48.87784970603456,44.4696705665364,56.908772704821246,39.772963720997055,44.89307580342379,13.83561553750589,17872.571802253246,0.16896496022791052
334,driver,2.5958586538223654,31.658375777385814,31.658375777385814,11.294234024245762,15.9283264533831,12.174509612465254,32.36384195626811,35.04057887569053,85.10788326313012,7961.957579386635,0.18122222036804359
335,driver,78.5459097799814,70.81004596823203,70.81004596823203,78.44500207139401,76.65700910917772,89.96543873804814,67.54490912664667,84.82977941208429,15.89162980052378,92252.82099485183,0.08768163565669526
336,driver,16.26165754223968,50.45400769945537,50.45400769945537,29.084694953473207,48.9809580809018,14.230960106759198,52.642220763124826,69.77493393051519,79.84116603651512,22774.851356205425,0.1574172320761979
337,driver,54.52346754967004,63.1049078040696,63.1049078040696,56.538506592182294,46.94738120725219,84.09768272775094,64.66320323368232,57.14176731576359,74.8412720682903,51981.99726695806,0.11314493083348882
338,driver,63.016983407996165,66.52390421333011,66.52390421333011,52.021034567672736,80.1357381010065,66.03660399749602,64.46272775371611,77.7501855145186,53.74128644865369,78619.66699968833,0.10475165271514579
339,driver,61.9381168451208,65.34439199703587,65.34439199703587,72.81530185672788,71.14006611883542,23.63280805026697,96.01650491363142,96.01971448957751,16.631982169529007,72139.50717103624,0.0900536306980635
340,driver,35.899909479751926,49.677595062528646,49.677595062528646,64.20204159343133,69.05679211613605,96.77688485314631,42.714860908920215,15.050418325252075,29.05192093290141,46098.70369096501,0.14274266006578798
341,driver,0.5304435109813326,15.122958085028856,15.122958085028856,13.303767378223537,24.319143304438157,12.173750731278798,12.068800622796985,3.0924744061958735,33.55314116870978,7747.291188904066,0.1934351561776202
342,driver,6.773648931044235,37.18977371694663,37.18977371694663,49.23459724077657,16.13666557915018,81.96397465685524,10.828331694689737,17.381039199467892,53.11860383317534,10197.55899073934,0.18781218522161092
343,driver,47.276998373502686,58.41717888838323,58.41717888838323,66.91461180948383,39.58140617436276,82.93938808761064,51.38313529175132,29.462063525903687,96.41958337929373,42839.26056944773,0.12703143398062167
344,driver,13.439103612597735,47.37058024323723,47.37058024323723,31.775131880066688,51.80577348467645,23.203453647207674,65.5665280996264,74.10438720618161,26.70394841028021,21126.00405423742,0.15377763233758907
345,driver,17.56319000484688,42.626501749542065,42.626501749542065,49.44467894342335,63.52233379829159,96.10635254763237,15.29142452997429,3.9650524820961164,46.37281682477551,27302.747926173524,0.174791097730166
346,driver,50.55824767255076,64.37523191822567,64.37523191822567,62.69968852223966,38.419488084823115,36.43526652912143,81.72936172914837,93.75630542911753,57.42983351569107,44604.62382986341,0.10857707146287507
347,driver,3.7383590063778893,29.805950785053398,29.805950785053398,27.116751868971402,63.039538478214496,61.52825199393711,27.78201300729272,2.6575919829729804,14.943515474649585,14684.612861796115,0.18237063448997576
348,driver,4.504984867884709,34.78331573045468,34.78331573045468,20.196886099461896,42.823329506134186,62.613493773265596,9.58558624315093,2.4882757920074297,90.40008962307738,12627.6745091079,0.19070222201053985
349,driver,2.512902735348681,29.216855546279756,29.216855546279756,30.168284590067362,20.991610026837154,42.871330254613575,33.817920758253464,19.02450618953158,35.952308263178104,8526.321090869684,0.1805781368855246
350,driver,24.254040158052952,48.22879051537062,48.22879051537062,63.40477829199516,30.01236844067761,76.44666450202628,47.15642984439044,10.783065816377402,83.28358297323138,23526.222422476745,0.15216774491975182
351,driver,60.95013537791563,64.32822152784271,64.32822152784271,72.73428615728105,46.336540567134435,77.3171327688864,56.18457615262404,60.678920450743654,71.840798454188,56607.45557196868,0.11095757654577236
352,driver,11.854563141912546,45.55264366734849,45.55264366734849,51.384264786646284,47.968673813013304,2.413206050819306,48.94603128367808,88.51901411704235,4.952778285835413,19087.874018467734,0.16367242121624842
353,driver,56.76302647807925,62.96419212938469,62.96419212938469,73.82895203933157,39.32474905682155,89.96543873804814,50.453645207762264,74.3819204165,37.54356709345394,49495.21967256332,0.11801015091803964
354,driver,14.935539382782778,45.18366800171959,45.18366800171959,45.43407537063982,81.55538738840048,1.9958977604829238,69.11397765136769,53.992536839662755,17.873534230613988,28874.34409369365,0.1505074717915334
355,driver,52.68612066297334,67.35119929670208,67.35119929670208,49.64352534286812,16.30665417858703,82.93938808761064,59.602667604147264,86.72205245097751,97.97083446542742,34578.18848034736,0.11751254553495304
356,driver,57.387549984599154,61.21720757015648,61.21720757015648,52.801404035197976,78.20381477043126,86.89684454135633,67.80674878953032,30.375240407255443,74.78157326996802,71678.80410387846,0.1087090756206357
357,driver,3.5932131091215354,31.897451235177577,31.897451235177577,29.461924503308,62.559356675767646,15.123343014832118,11.719968650640608,7.007253096426176,78.55793572539169,14491.533715270003,0.19054680256555817
358,driver,21.844331768829946,52.13014987050697,52.13014987050697,47.763828667680826,40.661409411856354,32.98936599436991,79.07858303424123,82.59436395001575,15.646822985183944,24909.64418776413,0.13861637671404944
359,driver,2.0134111179984515,27.697659006081686,27.697659006081686,34.03565860706227,22.454205429047317,9.003976127024018,14.95723960598892,15.580633680773913,74.41657366991753,8412.461364957431,0.19050796907900708
360,driver,15.736493054319817,44.71006705387336,44.71006705387336,39.641916123293086,73.09449347304106,41.7623397479675,34.71427986146464,6.338377842376104,97.30459416373027,27806.054479812312,0.16690636701494788
361,driver,16.20257392662556,42.765593427381546,42.765593427381546,66.29566622115823,56.90956901758661,35.699118854969576,35.61628106700047,20.77723546915302,49.818718209075534,24548.638465527656,0.16598928553987422
362,driver,52.60632582201145,57.839995552745904,57.839995552745904,90.52136501772644,40.661409411856354,77.60605974581904,49.305522953317485,37.37032260871687,56.97857379551017,47221.050085208764,0.12274091270132982
363,driver,78.84149207817521,71.17580629912722,71.17580629912722,62.983940133132926,89.35963883782775,89.96543873804814,60.49589240376087,52.356805507032156,83.9415131571504,101834.5387753824,0.09091056171994435
364,driver,25.089491511515327,46.030989230409716,46.030989230409716,62.11447183322277,61.44553256528973,90.53951817412675,9.453487873618975,3.1358928513108224,67.56156621236778,33513.44720287411,0.1701837645516752
365,driver,3.187107461823496,28.89608698915285,28.89608698915285,42.452390275990524,65.54042982699175,23.105150806436175,11.306679274610596,25.448003788680943,1.5934478955790636,14499.961111050365,0.19115955290087122
366,driver,20.985308398240868,52.72787368695676,52.72787368695676,44.85507387651571,21.616572981231155,41.7623397479675,73.77173657676671,78.43658039364968,44.56913328119808,19184.824261613194,0.14212882331337579
367,driver,8.3397549190895,42.035248880227385,42.035248880227385,41.4392215319013,40.67042061639835,2.813993027991416,54.14965049398502,63.3061501620539,38.193542386900056,15116.39475245201,0.164585419833918
368,driver,4.948654184820304,33.9944169708757,33.9944169708757,34.846255111548764,73.91397336706683,16.10333911747244,27.429288712717018,24.131478500503622,32.63406604976057,17297.056559591863,0.18133670145882122
369,driver,38.575696543989835,59.854972125705714,59.854972125705714,50.78130097981795,29.24846859808232,84.09768272775094,42.65018604005879,73.91919530243034,67.43062733365912,32381.36586953248,0.14009921043598078
370,driver,38.55869828567947,55.483545081446366,55.483545081446366,42.25065438199383,67.30888549401215,96.77688485314631,40.00348291179837,22.675045443389454,85.30921620233694,47917.111925344696,0.14143956025842133
371,driver,7.859492231517769,39.92977401019141,39.92977401019141,35.288117259911566,63.2940115368693,9.229891034045519,48.446902928381014,34.95383794023977,54.31493120869629,18452.868382098994,0.16791705630429174
372,driver,38.93310116632585,60.88039140856985,60.88039140856985,57.17153116005405,36.31248413663854,27.322028137266262,72.63178249516143,93.211336971099,60.17127210986851,35514.549828133,0.12475100758609345
373,driver,48.0836845827389,59.342221601286674,59.342221601286674,68.32710100445517,68.85074754221561,48.787399852305654,37.506440397251154,55.86087752712634,72.87752721236554,57603.32961216256,0.13316309521863554
374,driver,80.91370888233399,71.78936533732765,71.78936533732765,91.18152734799325,72.0695670270505,62.613493773265596,59.275582475386734,57.17738076552151,91.77877470809776,91223.76798125962,0.08944849987997264
375,driver,38.50058267165981,56.499672842816864,56.499672842816864,71.419893616588,75.55027727085537,16.10333911747244,41.71093734239021,78.95515767920595,34.34631755129024,51225.09836321656,0.14064394865714508
376,driver,29.94904580805785,57.43357109709563,57.43357109709563,42.39834978539694,22.42535375575129,68.19128641741978,80.5532004489186,93.67782659533049,20.82354271363779,24595.097273941446,0.12977435396748285
377,driver,39.13016813084582,60.39640207191749,60.39640207191749,56.37155131459189,50.20781939738255,33.168318371276506,57.183432284537155,96.65948301855089,44.77479694139937,41389.97250809835,0.1322781157268856
378,driver,52.44235418664156,62.653816430950954,62.653816430950954,64.27792851124188,49.25463878996062,51.821089623417514,76.5896359474957,73.36873339088199,55.92993583667142,51566.639255718364,0.10926282783961061
379,driver,46.23772753634635,55.20262097791977,55.20262097791977,81.85922150543055,66.36232775887395,67.72809649334988,28.6152266200633,36.73111314711021,51.58527991949033,54678.86962716615,0.13945465915362198
380,driver,22.820403233818336,50.95446836297382,50.95446836297382,33.57226911463449,73.71244678856998,51.374046066440606,65.26171407912533,55.44363153197583,29.707816143993508,34956.588044916694,0.144548739726619
381,driver,2.752570843139221,29.32598436824724,29.32598436824724,24.897510571001945,52.14392735726864,32.788905170977976,36.0796008797972,20.96820956034494,16.886020603786655,12463.659905705646,0.17920762871696216
382,driver,34.768395448674724,59.65659654210514,59.65659654210514,49.03866674346168,12.17175696238365,44.54106638454638,91.28684016764286,71.39538343265923,90.12964231973729,23510.073550694775,0.11958818446750386
383,driver,3.668620059796478,32.06684232415334,32.06684232415334,20.74569702088862,48.9809580809018,45.80019742050298,53.05536893696535,17.286696090067814,22.847501601532517,12803.084034917947,0.16980369547172086
384,driver,5.689251000201123,34.29337487010489,34.29337487010489,32.28557134411175,76.37285667331108,34.122779565542885,32.96815761833853,14.756225106754428,28.41594267631634,18389.020877146373,0.17782667019062962
385,driver,5.484214582129077,34.9394440369514,34.9394440369514,30.706636304345448,67.42540018602782,35.59201545402774,34.422989195643886,19.363951055173338,33.25260459260192,16894.428754703233,0.17730429082004898
386,driver,83.24575493447786,76.47717297103617,76.47717297103617,62.69968852223966,66.4321339669275,96.77688485314631,66.70922702401417,92.09290497244336,64.5436181868628,89183.06052236588,0.08339963155351507
387,driver,59.8243792101496,64.26003467532392,64.26003467532392,54.98797119694537,78.5185609038082,68.24727850950089,43.75612962205758,48.87384589258811,99.18751280055642,74360.20107479785,0.11829755597882162
388,driver,60.381590770832396,67.21568481742017,67.21568481742017,66.56313013670993,61.69091181820425,36.840808003162,54.67502495963621,97.89399267127696,62.80041504421244,65121.69062364392,0.11228089674934952
389,driver,78.6605460577229,73.03974903189462,73.03974903189462,78.70514485270468,47.156198543618785,75.23881047286957,62.594842987018744,75.3781198842149,94.38440317625705,70854.49689703065,0.09004203244876774
390,driver,1.3105589651997855,22.849852142794184,22.849852142794184,24.009655978423975,28.877281630722873,35.699118854969576,28.88382706466418,17.662500910464395,6.3997967896546495,8714.714791806144,0.18424752750246812
391,driver,67.16889806305934,70.28112106552449,70.28112106552449,41.88952357853574,60.02661130070423,87.02904156809905,72.4851641885922,74.1830509827061,89.59117628506652,70125.59103951728,0.09658851984264455
392,driver,86.73643399690305,78.90429189189211,78.90429189189211,76.67017815012107,61.51806746584814,64.42014455272589,77.97770187400188,91.53076585739055,93.15274888570912,88533.24273229456,0.07427471506609601
393,driver,27.684187801281002,55.189224906593275,55.189224906593275,29.999907636168917,60.039498853337335,44.54106638454638,69.62545399597325,51.084959974841944,86.50574848782024,35374.783099850814,0.13750308520073237
394,driver,49.187744968856585,59.25791912577581,59.25791912577581,86.21780836179427,25.277657588414215,68.76881291822893,41.54627624653842,48.21474028754522,83.95003215456968,37149.67154533606,0.13003911690787423
395,driver,2.0770531784291153,24.72181572908338,24.72181572908338,50.9279992114446,49.79473134621851,6.024408292698899,10.728608048882109,16.692495336865846,11.475654167356158,11637.704846086997,0.19255864279712984
396,driver,11.40730936058577,45.53603261395438,45.53603261395438,28.288425512848118,66.9908928807383,11.739223139346528,61.50236096469728,80.00093101831274,8.360550321914264,22375.499747767695,0.1578415101570656
397,driver,1.7322518878780284,26.432268072060275,26.432268072060275,9.561473879017727,53.74872830637641,9.229891034045519,20.626062808743086,7.363493330496603,72.98939335400314,11812.624274426962,0.18795471670775044
398,driver,78.17489576380589,72.94810276701602,72.94810276701602,77.51131000988575,65.07665908035538,56.58208461631532,55.970558852231854,85.42806623633638,84.49181192922714,83476.51253566603,0.09383982481007819
399,driver,51.36667603378192,59.12344644411323,59.12344644411323,70.08229357862629,49.707509097258075,96.77688485314631,62.496691923712305,61.983215296010805,10.270451017011103,50943.89745319956,0.11738497800436194
400,driver,72.70118076920463,67.30370857250878,67.30370857250878,91.69405792509819,42.08408946248286,96.77688485314631,55.05441160240276,59.19299305445888,57.09902895162457,62765.385218084906,0.09977161342959401
401,merchant,58.079570657332866,60.426024983050205,60.426024983050205,56.26766856645078,79.22609519518123,79.22331999316677,41.48673148563304,49.884931035581566,58.283650084316356,72965.77853279613,0.12117706359985062
402,merchant,6.528132539395827,42.75705004506753,42.75705004506753,27.07105965184141,17.914404009502007,58.09267547831445,29.30669755911814,23.285976683639586,97.22668153727626,10338.274246615034,0.17881851868104512
403,merchant,36.13936624979915,58.158156555050326,58.158156555050326,61.861774310936795,36.649767731411615,11.642143676526015,60.49967363071787,95.63834835040205,61.878250839402455,33716.71830518526,0.1336107969348419
404,merchant,1.5821602970023985,28.39863547171573,28.39863547171573,30.995066897817665,27.798444829578298,57.566996656206676,21.799251609894284,5.9030634812516585,34.9365824952019,8764.561367580947,0.18751821389805048
405,merchant,85.28945220800782,69.00562213973963,69.00562213973963,88.70823994797337,63.061845292267826,89.6649897642779,68.94050460057326,93.45037919248222,17.550651670932865,88450.04733405919,0.08024029549170555
406,merchant,67.02924842456713,64.86303568191657,64.86303568191657,63.018642501409666,79.94772667028796,34.11857225773335,69.72541658176618,79.1006598709709,55.4201858928461,82677.16029255262,0.09810804328454978
407,merchant,92.45976604681421,75.96723661337651,75.96723661337651,95.78851534552464,56.42496697696754,89.1793561965112,52.415583351792,98.27679568508304,55.47346554446009,89362.71708353954,0.0813324422772898
408,merchant,1.0752270225412452,24.761564593815184,24.761564593815184,27.01149718312842,9.13018401382851,89.03400594336412,16.42027474908779,12.549157621273107,14.034957074903398,6421.645374978884,0.19071463560291485
409,merchant,90.51823476652412,76.20110655311345,76.20110655311345,90.30718212977598,35.97112935738566,95.58823495433772,46.65272330091004,86.30736550515935,90.80358638875094,70852.75189825895,0.08615540358302087
410,merchant,59.13351182113339,58.363162041498335,58.363162041498335,74.12086730809884,75.68956285927528,59.86467137004644,75.47661781957152,72.43829783640922,3.489574009807422,72028.67829498388,0.10312817926908087
411,merchant,28.668893124192408,53.137588072441865,53.137588072441865,28.380307416931455,71.19704887588665,73.90877263091956,58.49544198111334,6.831599850705686,93.44078488190453,39916.3868171112,0.14208338588525093
412,merchant,77.48689386478762,65.84083904455849,65.84083904455849,86.59458176592723,65.20844481248298,88.75531002289311,26.250300410754534,64.9325372256091,54.55904690099474,82938.00076534518,0.1093879559298351
413,merchant,37.12083900464114,53.6244669683173,53.6244669683173,65.99931550753661,57.520727340674966,67.86666335295263,36.8601080256704,74.48809320516543,17.74925046342043,42682.149608268395,0.14444910698252367
414,merchant,12.84254138954289,46.66015775673391,46.66015775673391,44.06568939244734,34.3230708065518,28.006853160526823,76.46454582910769,68.95099931984673,32.24987778348109,17095.687296067157,0.1489251856959033
415,merchant,13.126289197569305,47.92106813710579,47.92106813710579,25.47167225597534,67.42850687608053,27.08725351374976,44.408140215561446,38.29707183332332,77.84553652475324,24074.05501796156,0.16466964069464998
416,merchant,13.7748990838408,44.99539313062167,44.99539313062167,44.6129098803222,49.10017242769551,59.0061273270472,53.72540611343042,48.18009770727039,25.49616174335948,20830.77623783138,0.159362397859444
417,merchant,35.80987334701704,57.56995872098507,57.56995872098507,46.54096409033419,86.27313264859228,13.45995159100153,28.783452475662003,96.51818460406373,47.551612343008934,52666.70223083797,0.14979840041515197
418,merchant,43.39913825600714,58.65904941748919,58.65904941748919,50.800803370598565,61.62069396326975,39.94576858037782,67.4739895328664,64.5278323956427,64.51086606112217,49916.00483267421,0.12286386697755967
419,merchant,61.98463488447929,62.27396873502014,62.27396873502014,71.64400248843452,56.346727128680826,88.66360230827044,11.151879304605336,37.99927501241907,94.50015311237318,63369.57713071312,0.13243942546321805
420,merchant,1.1230138210037333,29.372408574377356,29.372408574377356,5.529256321655021,48.03650347691869,0.9787761752420236,54.16641204895439,13.670443500860417,56.452522761920314,10684.421134631551,0.17179378015451907
421,merchant,18.468471228869372,44.82302772880974,44.82302772880974,51.39790803479657,52.01319900708549,95.69417606688891,31.04649216800835,14.872416484161597,39.14151863652988,25273.542547326822,0.16600828268712645
422,merchant,89.72374401394624,74.989960097254,74.989960097254,86.26602961133808,39.26634289744382,88.07465345482007,70.64222373969965,86.5977308196109,77.01163346276682,73001.11828327556,0.07495514411620394
423,merchant,33.78703075421999,56.86086112041444,56.86086112041444,34.48326109122849,72.7557983664273,28.006853160526823,66.59634902488364,35.59040643925237,98.95610560012604,45456.01131396519,0.1329147947333382
424,merchant,23.64232340383456,47.73669434238821,47.73669434238821,49.70290391223985,61.86731779978102,74.14827515705224,60.3893618948831,55.9751813137207,2.7150522197495888,32345.158225913798,0.1461629956487239
425,merchant,24.667009932823376,50.4734261130068,50.4734261130068,61.620810307493706,36.62320277659084,51.79459419834051,62.8676637412233,79.47487557880125,14.487750741959683,25756.2035040842,0.14389915819656496
426,merchant,81.89374859178389,67.48813128607405,67.48813128607405,64.75607866833904,95.00188700966464,88.92226217810799,67.81415405622302,64.46696558319843,36.81486618283037,109498.17334179631,0.0841991743801046
427,merchant,43.17696963885491,57.10570217699807,57.10570217699807,60.181663856568946,46.52053464487987,82.58484822156551,33.1045918566575,58.664677897761315,59.38128022841131,42991.76701559215,0.14027073443281635
428,merchant,10.297560746839924,44.37027053904021,44.37027053904021,39.92870061972962,68.69594071256213,6.956657366708219,54.800303203532195,32.64706470757814,56.56987658024785,21647.823350383554,0.16230228765139398
429,merchant,27.4115224219957,45.53670494226607,45.53670494226607,79.84349896354564,47.17024370795882,73.90877263091956,49.135541188913,33.70620275194896,2.669304611616904,31025.69888400787,0.1480207069835478
430,merchant,54.35051668978943,61.38513235799066,61.38513235799066,70.69963098434297,54.03374065576069,39.20330894993497,46.93646138035596,41.484242853358474,99.47606926569847,55637.67452807324,0.1221812526200326
431,merchant,27.015629431827527,53.25009442906434,53.25009442906434,34.481250398649316,70.72760200991111,54.191612426881825,48.243186691090266,35.59040643925237,77.01163346276682,38165.01746573443,0.14886277722262733
432,merchant,1.3395980603330537,30.98083025624753,30.98083025624753,23.640809396292926,11.616386689130952,22.11440458643105,25.34945682589033,13.62187305091645,80.55669614216863,6821.968205661024,0.1859856735267218
433,merchant,89.6750130207968,72.06711702405491,72.06711702405491,89.97315838389392,84.28228509752049,95.22142567272184,30.700251506075997,64.5570746749969,60.14741599651645,109762.35382641203,0.0949748612261652
434,merchant,89.39143164929624,71.96516623022738,71.96516623022738,86.00367545179436,84.82460050855836,82.33382865003014,58.33946416963714,87.981006625588,32.25323615816146,109899.77253889154,0.08143883626588519
435,merchant,0.7736753753166195,25.228298545203042,25.228298545203042,16.848328663649752,39.275291530732915,19.434024779792388,28.844551931064743,17.678596542472388,30.70565128880904,9480.089910525612,0.18480404865915104
436,merchant,8.857844344725423,42.81550036262334,42.81550036262334,57.10648935254713,24.217820560223345,13.45995159100153,73.75629082854142,84.88720904273399,2.8567250313470516,12681.061273040095,0.1542640102410039
437,merchant,2.1997736370493572,34.40518970848418,34.40518970848418,9.627569035115034,44.35210446075558,34.11857225773335,26.00391895652012,5.843758522022609,84.08203341291492,11095.636622018736,0.18479826688469062
438,merchant,58.40033314947999,63.683065525679964,63.683065525679964,54.298278664747066,69.67823753685462,61.82872728385044,26.97632365303702,54.896930951880115,98.05940172596557,67881.81529684475,0.1281115050240015
439,merchant,91.4874396678513,76.00127497053093,76.00127497053093,88.52674073741039,73.66565028078759,59.0061273270472,61.3213862255027,94.28467149021078,65.44872106610917,102877.394780472,0.07785186721939735
440,merchant,18.563498419772966,46.84281659706808,46.84281659706808,42.14651141444309,45.489031246493056,88.92226217810799,54.597938143072525,23.01297003299141,47.00670169283211,23729.786969848712,0.15413753250869078
441,merchant,54.30894133472406,58.634114181985616,58.634114181985616,57.99634200266688,70.97805622277798,75.49618081944104,63.947132864033875,49.42924288668956,44.94500666432711,64659.32688781219,0.11371749223325903
442,merchant,45.76499798008161,55.62959729075655,55.62959729075655,66.70863920690724,72.1583455689369,81.59188105601143,15.240235927866928,37.64471596768276,55.12277915166274,56940.446062593765,0.14661488405598494
